2,2,42.3861,-72.5374,44.2,42012,0,0,0,0,9.5,23,-4,-4,0,0,0,0,0,0,0,0,0,0
4,4,42.2706,-71.8731,304.8,42012,14.76,0,0,0,6,17,-6,0,0,0,0,0,0,0,0,0,0,0
0,0,42.42685,-73.28907,363.9,42013,13.2,0.06,0,0,17,23,11,0,0,1,0,0,0,0,0,1,0,0
1,1,42.69728,-73.16967,195.1,42013,8.95,0.1,0,0,20.5,27,14,0,0,0,0,0,0,0,0,0,0,0
2,2,42.3861,-72.5374,44.2,42013,0,0.1,1.5,2,7.5,20,-5,16,0,0,0,0,0,0,0,0,0,0
4,4,42.2706,-71.8731,304.8,42013,16.11,0.09,2.1,0,22,28,16,0,0,0,0,0,0,0,0,1,0,0
0,0,42.42685,-73.28907,363.9,42014,7.83,0,0,0,7,15,-1,0,0,0,0,0,0,0,0,0,0,0
1,1,42.69728,-73.16967,195.1,42014,8.5,0,0,0,6.5,18,-5,0,0,0,0,0,0,0,0,0,0,0
2,2,42.3861,-72.5374,44.2,42014,0,0.02,0.5,4,14.5,29,0,4,0,0,0,0,0,0,0,0,0,0
4,4,42.2706,-71.8731,304.8,42014,10.51,0,0,0,14,18,8,0,0,0,0,0,0,0,0,0,0,0
0,0,42.42685,-73.28907,363.9,42015,2.46,0,0,0,12,28,-4,0,0,0,0,0,0,0,0,0,0,0
1,1,42.69728,-73.16967,195.1,42015,5.14,0,0,0,12,28,-4,0,0,0,0,0,0,0,0,0,0,0
2,2,42.3861,-72.5374,44.2,42015,0,0,0,4,8,22,-6,0,0,0,0,0,0,0,0,0,0,0
4,4,42.2706,-71.8731,304.8,42015,10.07,0,0,0,14,27,6,0,0,0,0,0,0,0,0,0,0,0
0,0,42.42685,-73.28907,363.9,42016,4.92,0.44,0,0,29,33,25,0,0,1,0,0,0,0,1,0,0,0
1,1,42.69728,-73.16967,195.1,42016,5.37,0.23,0,0,30,34,26,0,0,0,0,0,0,0,0,0,0,0
2,2,42.3861,-72.5374,44.2,42016,0,0.09,1,5,14.5,29,0,29,0,0,0,0,0,0,0,0,0,0
4,4,42.2706,-71.8731,304.8,42016,11.41,0.26,0.3,0,29,34,27,0,0,1,0,0,0,0,1,0,0,0
0,0,42.42685,-73.28907,363.9,42017,6.04,0,0,0,11,28,-6,0,0,0,0,0,0,0,0,0,0,0
1,1,42.69728,-73.16967,195.1,42017,5.82,0,0,0,8,29,-13,0,0,0,0,0,0,0,0,0,0,0
2,2,42.3861,-72.5374,44.2,42017,0,0.09,0,4,25,34,16,16,0,0,0,0,0,0,0,0,0,0
4,4,42.2706,-71.8731,304.8,42017,8.5,0,0,0,21,31,8,0,0,0,0,0,0,0,0,0,0,0
0,0,42.42685,-73.28907,363.9,42018,1.12,0,0,0,6,23,-11,0,0,1,0,0,0,0,0,1,0,0
1,1,42.69728,-73.16967,195.1,42018,0.89,0,0,0,4,24,-16,0,0,0,0,0,0,0,0,0,0,0
2,2,42.3861,-72.5374,44.2,42018,0,0,0,3,8.5,20,-3,2,0,0,0,0,0,0,0,0,0,0
4,4,42.2706,-71.8731,304.8,42018,4.47,0,0,0,15,23,10,0,0,0,0,0,0,0,0,0,0,0
0,0,42.42685,-73.28907,363.9,42019,3.58,0,0,0,14,22,6,0,0,1,0,0,0,0,0,1,0,0
1,1,42.69728,-73.16967,195.1,42019,2.01,0,0,0,11.5,26,-3,0,0,0,0,0,0,0,0,0,0,0
2,2,42.3861,-72.5374,44.2,42019,0,0,0,3,8.5,15,2,4,0,0,0,0,0,0,0,0,0,0
4,4,42.2706,-71.8731,304.8,42019,7.83,0,0,0,23,27,18,0,0,1,0,0,0,0,0,1,0,0
0,0,42.42685,-73.28907,363.9,42020,12.3,0,0,0,18,30,6,0,0,1,1,0,0,0,0,1,1,0
1,1,42.69728,-73.16967,195.1,42020,9.84,0,0,0,18,32,4,0,0,0,0,0,0,0,0,0,0,0
2,2,42.3861,-72.5374,44.2,42020,0,0,0,0,16.5,29,4,11,0,0,0,0,0,0,0,0,0,0
4,4,42.2706,-71.8731,304.8,42020,17.9,0,0,0,23,32,9,0,0,0,0,0,0,0,0,1,0,0
0,0,42.42685,-73.28907,363.9,42021,5.82,0,0,0,10.5,22,-1,0,0,0,0,0,0,0,0,0,0,0
1,1,42.69728,-73.16967,195.1,42021,5.59,0,0,0,8,25,-9,0,0,0,0,0,0,0,0,0,0,0
2,2,42.3861,-72.5374,44.2,42021,0,0,0,3,18.5,36,1,7,0,0,0,0,0,0,0,0,0,0
4,4,42.2706,-71.8731,304.8,42021,9.17,0,0,0,12,21,2,0,0,0,0,0,0,0,0,0,0,0
0,0,42.42685,-73.28907,363.9,42022,6.93,1.3,0,0,31.5,41,22,0,0,1,1,0,0,0,0,0,0,0
1,1,42.69728,-73.16967,195.1,42022,6.04,1.2,0,0,34,44,24,0,0,0,0,0,0,0,0,0,0,0
2,2,42.3861,-72.5374,44.2,42022,0,0,0,2,15.5,24,7,21,0,0,0,0,0,0,0,0,0,0
4,4,42.2706,-71.8731,304.8,42022,11.41,1.3,0,0,31,47,19,0,0,1,1,0,0,0,0,0,0,0
0,0,42.42685,-73.28907,363.9,42023,12.97,0,0,0,29.5,34,25,0,0,0,0,0,0,0,0,0,0,0
1,1,42.69728,-73.16967,195.1,42023,12.75,0,0,0,31.5,36,27,0,0,0,0,0,0,0,0,0,0,0
2,2,42.3861,-72.5374,44.2,42023,0,1.51,0,2,29,37,21,36,0,0,0,0,0,0,0,0,0,0
4,4,42.2706,-71.8731,304.8,42023,15.66,0,0,0,36,36,26,0,0,0,0,0,0,0,0,0,0,0
0,0,42.42685,-73.28907,363.9,42024,9.17,0,0,0,20.5,27,14,0,0,1,0,0,0,0,0,1,0,0
1,1,42.69728,-73.16967,195.1,42024,10.96,0,0,0,20,28,12,0,0,0,0,0,0,0,0,0,0,0
2,2,42.3861,-72.5374,44.2,42024,0,0,0,1,32.5,38,27,27,0,0,0,0,0,0,0,0,0,0
4,4,42.2706,-71.8731,304.8,42024,12.97,0,0,0,27,32,20,0,0,0,0,0,0,0,0,0,0,0
0,0,42.42685,-73.28907,363.9,42025,2.01,0,0,0,16.5,27,6,0,0,0,0,0,0,0,0,0,0,0
1,1,42.69728,-73.16967,195.1,42025,1.12,0,0,0,15,25,5,0,0,0,0,0,0,0,0,0,0,0
2,2,42.3861,-72.5374,44.2,42025,0,0,0,1,23,35,11,12,0,0,0,0,0,0,0,0,0,0
4,4,42.2706,-71.8731,304.8,42025,6.04,0,0,0,23,32,15,0,0,0,0,0,0,0,0,0,0,0
0,0,42.42685,-73.28907,363.9,42026,4.47,0,0,0,23,28,18,0,0,0,0,0,0,0,0,0,0,0
1,1,42.69728,-73.16967,195.1,42026,3.58,0,0,0,24.5,31,18,0,0,0,0,0,0,0,0,0,0,0
2,2,42.3861,-72.5374,44.2,42026,0,0,0,1,20,28,12,24,0,0,0,0,0,0,0,0,0,0
4,4,42.2706,-71.8731,304.8,42026,7.83,0,0,0,27,33,23,0,0,0,0,0,0,0,0,0,0,0
0,0,42.42685,-73.28907,363.9,42027,6.49,0,0,0,23,29,17,0,0,0,0,0,0,0,0,1,0,0
1,1,42.69728,-73.16967,195.1,42027,5.37,0,0,0,25,32,18,0,0,0,0,0,0,0,0,0,0,0
2,2,42.3861,-72.5374,44.2,42027,0,0,0,1,23.5,34,13,14,0,0,0,0,0,0,0,0,0,0
4,4,42.2706,-71.8731,304.8,42027,10.51,0,0,0,24,32,14,0,0,0,0,0,0,0,0,0,0,0
0,0,42.42685,-73.28907,363.9,42028,5.14,0.14,0,0,29,34,24,0,0,1,1,0,0,0,0,1,0,0
1,1,42.69728,-73.16967,195.1,42028,5.14,0.08,0,0,27,34,20,0,0,0,0,0,0,0,0,0,0,0
2,2,42.3861,-72.5374,44.2,42028,0,0.12,2.4,3,25,37,13,30,0,0,0,0,0,0,0,0,0,0
4,4,42.2706,-71.8731,304.8,42028,11.41,0.61,6.2,0,29,31,28,0,0,1,1,0,0,0,1,0,0,0
0,0,42.42685,-73.28907,363.9,42029,14.54,0.01,0,0,21,31,11,0,0,1,0,0,0,0,0,1,0,0
1,1,42.69728,-73.16967,195.1,42029,12.3,0.01,0,0,20.5,33,8,0,0,0,0,0,0,0,0,0,0,0
2,2,42.3861,-72.5374,44.2,42029,0,0.16,2.2,5,29,34,24,34,0,0,0,0,0,0,0,0,0,0
4,4,42.2706,-71.8731,304.8,42029,13.65,0,0,0,29,31,15,0,0,1,0,0,0,0,0,0,0,0
0,0,42.42685,-73.28907,363.9,42030,7.83,0,0,0,14,20,8,0,0,0,0,0,0,0,0,1,0,0
1,1,42.69728,-73.16967,195.1,42030,7.38,0,0,0,14,22,6,0,0,0,0,0,0,0,0,0,0,0
2,2,42.3861,-72.5374,44.2,42030,0,0,0,4,23,35,11,11,0,0,0,0,0,0,0,0,0,0
4,4,42.2706,-71.8731,304.8,42030,11.86,0.13,2.6,0,14,18,7,0,0,1,0,0,0,0,0,0,0,0
0,0,42.42685,-73.28907,363.9,42031,12.3,0.16,0,0,11.5,17,6,0,0,1,0,0,0,0,0,1,0,0
1,1,42.69728,-73.16967,195.1,42031,9.17,0.11,0,0,13.5,19,8,0,0,0,0,0,0,0,0,0,0,0
2,2,42.3861,-72.5374,44.2,42031,0,0.29,6.3,7,16.5,23,10,15,0,0,0,0,0,0,0,0,0,0
4,4,42.2706,-71.8731,304.8,42031,20.36,1.55,31.9,0,14,18,9,0,0,1,1,0,0,0,0,0,0,0
0,0,42.42685,-73.28907,363.9,42032,10.51,0,0,0,14,20,8,0,0,0,0,0,0,0,0,1,0,0
1,1,42.69728,-73.16967,195.1,42032,9.4,0,0,0,9,20,-2,0,0,0,0,0,0,0,0,0,0,0
2,2,42.3861,-72.5374,44.2,42032,0,0.5,0.5,7,17.5,22,13,22,0,0,0,0,0,0,0,0,0,0
4,4,42.2706,-71.8731,304.8,42032,15.66,0,0,0,13,22,7,0,0,0,0,0,0,0,0,0,1,0
0,0,42.42685,-73.28907,363.9,42033,4.47,0.02,0,0,13.5,33,-6,0,0,1,0,0,0,0,0,0,0,0
1,1,42.69728,-73.16967,195.1,42033,6.71,0.02,0,0,13.5,37,-10,0,0,0,0,0,0,0,0,0,0,0
2,2,42.3861,-72.5374,44.2,42033,0,0,0,4,12,28,-4,-3,0,0,0,0,0,0,0,0,0,0
4,4,42.2706,-71.8731,304.8,42033,6.26,0,0,0,20,30,8,0,0,0,0,0,0,0,0,0,0,0
0,0,42.42685,-73.28907,363.9,42034,11.63,0.1,0,0,16.5,28,5,0,0,1,0,0,0,0,0,1,0,0
1,1,42.69728,-73.16967,195.1,42034,7.16,0.05,0,0,19.5,30,9,0,0,0,0,0,0,0,0,0,0,0
2,2,42.3861,-72.5374,44.2,42034,0,0.04,0.5,6,13,30,-4,27,0,0,0,0,0,0,0,0,0,0
4,4,42.2706,-71.8731,304.8,42034,12.97,0.06,0.6,0,27,30,11,0,0,1,0,0,0,0,0,0,1,0
0,0,42.42685,-73.28907,363.9,42035,11.41,0,0,0,3,11,-5,0,0,0,0,0,0,0,0,1,0,0
1,1,42.69728,-73.16967,195.1,42035,11.41,0,0,0,5.5,13,-2,0,0,0,0,0,0,0,0,0,0,0
2,2,42.3861,-72.5374,44.2,42035,0,0.02,1.2,5,20.5,34,7,7,0,0,0,0,0,0,0,0,0,0
4,4,42.2706,-71.8731,304.8,42035,24.61,0,0,0,14,16,5,0,0,0,0,0,0,0,0,0,1,0
0,0,42.42685,-73.28907,363.9,42036,4.7,0,0,0,14,24,4,0,0,1,0,0,0,0,0,0,0,0
1,1,42.69728,-73.16967,195.1,42036,4.7,0,0,0,15,26,4,0,0,0,0,0,0,0,0,0,0,0
2,2,42.3861,-72.5374,44.2,42036,0,0,0,5,10.5,20,1,4,0,0,0,0,0,0,0,0,0,0
4,4,42.2706,-71.8731,304.8,42036,8.5,0,0,0,24,28,5,0,0,0,0,0,0,0,0,0,0,0
0,0,42.42685,-73.28907,363.9,42037,11.41,0.36,0,0,9,18,0,0,0,1,1,0,0,0,0,1,0,0
1,1,42.69728,-73.16967,195.1,42037,15.21,0.09,0,0,10,18,2,0,0,0,0,0,0,0,0,0,0,0
2,2,42.3861,-72.5374,44.2,42037,0,0.31,5.3,8,17.5,31,4,9,0,0,0,0,0,0,0,0,0,0
4,4,42.2706,-71.8731,304.8,42037,13.65,0.95,17.4,0,11.5,16,7,0,0,1,1,0,0,0,0,0,0,0
0,0,42.42685,-73.28907,363.9,42038,4.7,0,0,0,6.5,18,-5,0,0,0,0,0,0,0,0,1,0,0
1,1,42.69728,-73.16967,195.1,42038,4.47,0,0,0,3,20,-14,0,0,0,0,0,0,0,0,0,0,0
2,2,42.3861,-72.5374,44.2,42038,0,0.38,10.5,12,4.5,15,-6,-5,0,0,0,0,0,0,0,0,0,0
4,4,42.2706,-71.8731,304.8,42038,13.42,0,0,0,11,18,0,0,0,0,0,0,0,0,0,0,1,0
0,0,42.42685,-73.28907,363.9,42039,4.47,0,0,0,15,33,-3,0,0,1,0,0,0,0,0,1,0,0
1,1,42.69728,-73.16967,195.1,42039,4.7,0.05,0,0,11.5,31,-8,0,0,0,0,0,0,0,0,0,0,0
2,2,42.3861,-72.5374,44.2,42039,0,0,0,11,9,23,-5,5,0,0,0,0,0,0,0,0,0,0
4,4,42.2706,-71.8731,304.8,42039,11.41,0.05,0.5,0,29,34,9,0,0,1,0,0,0,0,0,0,0,0
0,0,42.42685,-73.28907,363.9,42040,10.74,0.24,0,0,15.5,31,0,0,0,1,1,0,0,0,0,1,0,0
1,1,42.69728,-73.16967,195.1,42040,8.05,0.12,0,0,15,30,0,0,0,0,0,0,0,0,0,0,0,0
2,2,42.3861,-72.5374,44.2,42040,0,0.05,1,12,19.5,34,5,30,0,0,0,0,0,0,0,0,0,0
4,4,42.2706,-71.8731,304.8,42040,14.09,0.18,4.6,0,26,34,4,0,0,1,0,0,0,0,0,0,0,0
0,0,42.42685,-73.28907,363.9,42041,7.61,0,0,0,3.5,16,-9,0,0,0,0,0,0,0,0,1,0,0
1,1,42.69728,-73.16967,195.1,42041,6.93,0,0,0,0,20,-20,0,0,0,0,0,0,0,0,0,0,0
2,2,42.3861,-72.5374,44.2,42041,0,0,0.2,10,9,30,-12,-9,0,0,0,0,0,0,0,0,0,0
4,4,42.2706,-71.8731,304.8,42041,11.41,0,0,0,7,16,0,0,0,0,0,0,0,0,0,1,0,0
0,0,42.42685,-73.28907,363.9,42042,5.37,0,0,0,20,24,16,0,0,1,0,0,0,0,0,1,0,0
1,1,42.69728,-73.16967,195.1,42042,6.93,0.02,0,0,23,26,20,0,0,0,0,0,0,0,0,0,0,0
2,2,42.3861,-72.5374,44.2,42042,0,0,0,10,9,27,-9,20,0,0,0,0,0,0,0,0,0,0
4,4,42.2706,-71.8731,304.8,42042,9.62,0.06,0.7,0,18,24,13,0,0,1,0,0,0,0,0,1,0,0
0,0,42.42685,-73.28907,363.9,42043,6.49,0.23,0,0,20.5,26,15,0,0,1,0,0,0,0,0,0,0,0
1,1,42.69728,-73.16967,195.1,42043,12.3,0.09,0,0,22.5,27,18,0,0,0,0,0,0,0,0,0,0,0
2,2,42.3861,-72.5374,44.2,42043,0,0.09,1.6,12,21.5,26,17,25,0,0,0,0,0,0,0,0,0,0
4,4,42.2706,-71.8731,304.8,42043,10.51,0.38,5.4,0,20,25,10,0,0,1,0,0,0,0,0,0,0,0
0,0,42.42685,-73.28907,363.9,42044,12.08,0.09,0,0,17,19,15,0,0,1,0,0,0,0,0,0,0,0
1,1,42.69728,-73.16967,195.1,42044,18.12,0.01,0,0,20.5,23,18,0,0,0,0,0,0,0,0,0,0,0
2,2,42.3861,-72.5374,44.2,42044,0,0.21,3.3,14,20.5,27,14,15,0,0,0,0,0,0,0,0,0,0
4,4,42.2706,-71.8731,304.8,42044,15.88,0.56,8.3,0,11,14,10,0,0,1,1,0,0,0,0,0,0,0
0,0,42.42685,-73.28907,363.9,42045,5.82,0,0,0,22.5,34,11,0,0,0,0,0,0,0,0,0,0,0
1,1,42.69728,-73.16967,195.1,42045,5.82,0,0,0,23.5,32,15,0,0,0,0,0,0,0,0,0,0,0
2,2,42.3861,-72.5374,44.2,42045,0,0.22,4.8,17,18,21,15,21,0,0,0,0,0,0,0,0,0,0
4,4,42.2706,-71.8731,304.8,42045,10.74,0,0,0,20,30,13,0,0,0,0,0,0,0,0,0,0,0
0,0,42.42685,-73.28907,363.9,42046,1.12,0,0,0,14,28,0,0,0,1,0,0,0,0,0,0,0,0
1,1,42.69728,-73.16967,195.1,42046,2.46,0,0,0,11,29,-7,0,0,0,0,0,0,0,0,0,0,0
2,2,42.3861,-72.5374,44.2,42046,0,0,0,15,24,36,12,12,0,0,0,0,0,0,0,0,0,0
4,4,42.2706,-71.8731,304.8,42046,8.5,0,0,0,18,22,9,0,0,0,0,0,0,0,0,0,0,0
0,0,42.42685,-73.28907,363.9,42047,8.72,0.03,0,0,16.5,26,7,0,0,1,0,0,0,0,0,1,0,0
1,1,42.69728,-73.16967,195.1,42047,8.28,0.01,0,0,19,28,10,0,0,0,0,0,0,0,0,0,0,0
2,2,42.3861,-72.5374,44.2,42047,0,0,0,14,19,29,9,18,0,0,0,0,0,0,0,0,0,0
4,4,42.2706,-71.8731,304.8,42047,9.4,0.04,0.8,0,18,28,9,0,0,1,0,0,0,0,0,0,0,0
0,0,42.42685,-73.28907,363.9,42048,12.97,0.01,0,0,-0.5,7,-8,0,0,0,0,0,0,0,0,1,0,0
1,1,42.69728,-73.16967,195.1,42048,11.41,0,0,0,2.5,10,-5,0,0,0,0,0,0,0,0,0,0,0
2,2,42.3861,-72.5374,44.2,42048,0,0.03,0,14,14.5,28,1,1,0,0,0,0,0,0,0,0,0,0
4,4,42.2706,-71.8731,304.8,42048,13.42,0,0,0,9,16,0,0,0,0,0,0,0,0,0,1,1,0
0,0,42.42685,-73.28907,363.9,42049,3.36,0.12,0,0,6,19,-7,0,0,1,0,0,0,0,0,1,0,0
1,1,42.69728,-73.16967,195.1,42049,6.04,0.04,0,0,5,19,-9,0,0,0,0,0,0,0,0,0,0,0
2,2,42.3861,-72.5374,44.2,42049,0,0,0,14,2.5,15,-10,-6,0,0,0,0,0,0,0,0,0,0
4,4,42.2706,-71.8731,304.8,42049,8.05,0.28,4.8,0,8,21,-3,0,0,1,0,0,0,0,0,0,0,0
0,0,42.42685,-73.28907,363.9,42050,16.11,0.01,0,0,3.5,16,-9,0,0,1,1,0,0,0,0,1,0,0
1,1,42.69728,-73.16967,195.1,42050,12.97,0.05,0,0,5,17,-7,0,0,0,0,0,0,0,0,0,0,0
2,2,42.3861,-72.5374,44.2,42050,0,0.19,2.9,16,6,18,-6,16,0,0,0,0,0,0,0,0,0,0
4,4,42.2706,-71.8731,304.8,42050,21.25,0.36,5.3,0,13,18,-7,0,0,1,1,0,0,0,0,1,1,0
0,0,42.42685,-73.28907,363.9,42051,11.18,0,0,0,-2.5,7,-12,0,0,0,0,0,0,0,0,1,0,0
1,1,42.69728,-73.16967,195.1,42051,8.28,0,0,0,0,11,-11,0,0,0,0,0,0,0,0,0,0,0
2,2,42.3861,-72.5374,44.2,42051,0,0.01,0,15,0.5,16,-15,-14,0,0,0,0,0,0,0,0,0,0
4,4,42.2706,-71.8731,304.8,42051,18.57,0,0,0,0,13,-9,0,0,0,0,0,0,0,0,1,0,0
0,0,42.42685,-73.28907,363.9,42052,1.79,0,0,0,12.5,24,1,0,0,0,0,0,0,0,0,1,0,0
1,1,42.69728,-73.16967,195.1,42052,1.12,0,0,0,10,22,-2,0,0,0,0,0,0,0,0,0,0,0
2,2,42.3861,-72.5374,44.2,42052,0,0,0,14,1,16,-14,6,0,0,0,0,0,0,0,0,0,0
4,4,42.2706,-71.8731,304.8,42052,3.8,0,0.1,0,11,21,6,0,0,0,0,0,0,0,0,0,0,0
0,0,42.42685,-73.28907,363.9,42053,2.24,0.01,0,0,10,29,-9,0,0,1,0,0,0,0,0,0,0,0
1,1,42.69728,-73.16967,195.1,42053,2.46,0,0,0,8,30,-14,0,0,0,0,0,0,0,0,0,0,0
2,2,42.3861,-72.5374,44.2,42053,0,0,0,13,5.5,22,-11,-9,0,0,0,0,0,0,0,0,0,0
4,4,42.2706,-71.8731,304.8,42053,5.59,0.02,0.7,0,19,27,10,0,0,1,0,0,0,0,0,0,0,0
0,0,42.42685,-73.28907,363.9,42054,15.21,0.51,0,0,9,18,0,0,0,0,0,0,0,0,0,0,0,0
1,1,42.69728,-73.16967,195.1,42054,12.75,0.01,0,0,10,17,3,0,0,0,0,0,0,0,0,0,0,0
2,2,42.3861,-72.5374,44.2,42054,0,0,0,13,11,32,-10,8,0,0,0,0,0,0,0,0,0,0
4,4,42.2706,-71.8731,304.8,42054,14.54,0,0.1,0,18,22,3,0,0,1,0,0,0,0,0,1,1,0
0,0,42.42685,-73.28907,363.9,42055,13.42,0.37,0,0,1.5,10,-7,0,0,0,0,0,0,0,0,0,0,0
1,1,42.69728,-73.16967,195.1,42055,11.18,0,0,0,2,12,-8,0,0,0,0,0,0,0,0,0,0,0
2,2,42.3861,-72.5374,44.2,42055,0,0,0,13,12,22,2,2,0,0,0,0,0,0,0,0,0,0
4,4,42.2706,-71.8731,304.8,42055,21.7,0,0,0,5,13,-2,0,0,0,0,0,0,0,0,1,1,0
0,0,42.42685,-73.28907,363.9,42056,8.05,0.07,0,0,5.5,25,-14,0,0,1,0,0,0,0,0,1,0,0
1,1,42.69728,-73.16967,195.1,42056,7.61,0.09,0,0,6,27,-15,0,0,0,0,0,0,0,0,0,0,0
2,2,42.3861,-72.5374,44.2,42056,0,0,0,13,1.5,18,-15,-13,0,0,0,0,0,0,0,0,0,0
4,4,42.2706,-71.8731,304.8,42056,13.2,0.29,3.8,0,12,29,-1,0,0,1,0,0,0,0,0,1,0,0
0,0,42.42685,-73.28907,363.9,42057,5.59,0.01,0,0,27.5,35,20,0,0,1,0,0,0,0,0,1,0,0
1,1,42.69728,-73.16967,195.1,42057,5.14,0.02,0,0,29.5,36,23,0,0,0,0,0,0,0,0,0,0,0
2,2,42.3861,-72.5374,44.2,42057,0,0.26,3.4,15,8,29,-13,25,0,0,0,0,0,0,0,0,0,0
4,4,42.2706,-71.8731,304.8,42057,8.5,0.1,0.8,0,30,37,27,0,0,1,0,0,0,0,0,0,0,0
0,0,42.42685,-73.28907,363.9,42058,15.21,0.55,0,0,10.5,24,-3,0,0,1,0,0,0,0,0,1,1,0
1,1,42.69728,-73.16967,195.1,42058,13.87,0,0,0,13,26,0,0,0,0,0,0,0,0,0,0,0,0
2,2,42.3861,-72.5374,44.2,42058,0,0,0,14,29,42,16,16,0,0,0,0,0,0,0,0,0,0
4,4,42.2706,-71.8731,304.8,42058,15.66,0,0,0,20,28,-2,0,0,0,0,0,0,0,0,0,0,0
0,0,42.42685,-73.28907,363.9,42059,7.83,0,0,0,3.5,17,-10,0,0,1,0,0,0,0,0,1,0,0
1,1,42.69728,-73.16967,195.1,42059,5.37,0,0,0,4.5,21,-12,0,0,0,0,0,0,0,0,0,0,0
2,2,42.3861,-72.5374,44.2,42059,0,0,0,13,1.5,19,-16,-13,0,0,0,0,0,0,0,0,0,0
4,4,42.2706,-71.8731,304.8,42059,8.95,0,0,0,3,16,-7,0,0,0,0,0,0,0,0,0,0,0
0,0,42.42685,-73.28907,363.9,42060,8.28,0,0,0,15.5,28,3,0,0,0,0,0,0,0,0,0,0,0
1,1,42.69728,-73.16967,195.1,42060,7.61,0,0,0,14,29,-1,0,0,0,0,0,0,0,0,0,0,0
2,2,42.3861,-72.5374,44.2,42060,0,0,0,13,2.5,18,-13,7,0,0,0,0,0,0,0,0,0,0
4,4,42.2706,-71.8731,304.8,42060,12.53,0,0,0,19,30,13,0,0,1,0,0,0,0,0,1,0,0
0,0,42.42685,-73.28907,363.9,42061,4.7,0,0,0,14,19,9,0,0,0,0,0,0,0,0,1,0,0
1,1,42.69728,-73.16967,195.1,42061,4.03,0,0,0,13.5,20,7,0,0,0,0,0,0,0,0,0,0,0
